schedule_id,block_id,duty_id,driver_id,vehicle_id,from_vehicle_id,to_vehicle_id,sequence,event_type,event_label,event_scope,start_time,end_time,duration_minutes,origin_id,destination_id,trip_ids,trip_count,is_work_time,is_driving_time,is_idle_time,is_normal_break,is_mandatory_rest,is_pullout,is_pullback,rest_valid,rule_code,violation_code,explanation
448,4,6,6,,4,8,13,normal_break,Intervalo normal,driver,08:24,10:30,126,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,8,6,6,8,,,14,commercial_trip_bundle,Viagem agrupada,driver_vehicle,10:30,11:37,67,1,1,5546;5555,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,8,6,6,,8,6,15,driver_vehicle_change,Troca de veículo,driver,11:37,11:37,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,6,6,,8,6,16,driver_vehicle_change,Troca de veículo,driver,11:37,11:37,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,6,6,,8,6,17,normal_break,Intervalo normal,driver,11:37,11:59,22,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,6,6,6,6,,,18,commercial_trip_bundle,Viagem agrupada,driver_vehicle,11:59,12:20,21,1,1,5563;5564,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,6,6,6,,6,2,19,driver_vehicle_change,Troca de veículo,driver,12:20,12:20,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,6,6,6,,6,2,20,driver_vehicle_change,Troca de veículo,driver,12:20,12:20,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,6,6,6,,6,2,21,normal_break,Intervalo normal,driver,12:20,12:30,10,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,2,6,6,2,,,22,commercial_trip_bundle,Viagem agrupada,driver_vehicle,12:30,13:04,34,1,1,5573;5575,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,2,6,6,,2,2,23,normal_break,Intervalo normal,driver,13:04,13:20,16,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,2,6,6,2,,,24,commercial_trip_bundle,Viagem agrupada,driver_vehicle,13:20,13:49,29,1,1,5583;5587,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,,6,6,,,,25,duty_end,Fim de jornada,driver,13:49,13:49,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,,7,7,,,,1,duty_start,Início de jornada,driver,05:19,05:19,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,,7,7,,,,2,pullout,Soltura,driver,05:19,05:29,10,1,1,,0,False,False,False,False,False,True,False,False,,,Motorista real não disponível; usando identificador da duty
448,7,7,7,7,,,3,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:29,05:47,18,1,1,5440;5443,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,7,7,7,,7,7,4,normal_break,Intervalo normal,driver,05:47,06:00,13,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,7,7,7,7,,,5,commercial_trip_bundle,Viagem agrupada,driver_vehicle,06:00,06:27,27,1,1,5451;5457,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,7,7,7,,7,4,6,driver_vehicle_change,Troca de veículo,driver,06:27,06:27,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,7,7,7,,7,4,7,driver_vehicle_change,Troca de veículo,driver,06:27,06:27,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,7,7,7,,7,4,8,normal_break,Intervalo normal,driver,06:27,06:42,15,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,4,7,7,4,,,9,commercial_trip_bundle,Viagem agrupada,driver_vehicle,06:42,07:09,27,1,1,5470;5475,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,,7,7,,,,10,duty_end,Fim de jornada,driver,07:09,07:09,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,,8,8,,,,1,duty_start,Início de jornada,driver,05:20,05:20,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,,8,8,,,,2,pullout,Soltura,driver,05:20,05:30,10,1,1,,0,False,False,False,False,False,True,False,False,,,Motorista real não disponível; usando identificador da duty
448,8,8,8,8,,,3,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:30,05:56,26,1,1,5442;5446,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,8,8,8,,8,8,4,normal_break,Intervalo normal,driver,05:56,06:15,19,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,8,8,8,8,,,5,commercial_trip_bundle,Viagem agrupada,driver_vehicle,06:15,07:24,69,1,1,5469;5481,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,8,8,8,,8,10,6,driver_vehicle_change,Troca de veículo,driver,07:24,07:24,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,8,,8,10,7,driver_vehicle_change,Troca de veículo,driver,07:24,07:24,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,8,,8,10,8,normal_break,Intervalo normal,driver,07:24,07:35,11,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,10,8,8,10,,,9,commercial_trip_bundle,Viagem agrupada,driver_vehicle,07:35,08:04,29,1,1,5492;5496,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,10,8,8,,10,10,10,normal_break,Intervalo normal,driver,08:04,08:23,19,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,10,8,8,10,,,11,commercial_trip_bundle,Viagem agrupada,driver_vehicle,08:23,08:44,21,1,1,5506;5508,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,10,8,8,,10,9,12,driver_vehicle_change,Troca de veículo,driver,08:44,08:44,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,8,8,,10,9,13,driver_vehicle_change,Troca de veículo,driver,08:44,08:44,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,8,8,,10,9,14,normal_break,Intervalo normal,driver,08:44,09:15,31,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,9,8,8,9,,,15,commercial_trip_bundle,Viagem agrupada,driver_vehicle,09:15,09:43,28,1,1,5520;5524,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,9,8,8,,9,7,16,driver_vehicle_change,Troca de veículo,driver,09:43,09:43,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,8,8,,9,7,17,driver_vehicle_change,Troca de veículo,driver,09:43,09:43,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,8,8,,9,7,18,normal_break,Intervalo normal,driver,09:43,09:59,16,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,7,8,8,7,,,19,commercial_trip_bundle,Viagem agrupada,driver_vehicle,09:59,10:19,20,1,1,5532;5533,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,7,8,8,,7,5,20,driver_vehicle_change,Troca de veículo,driver,10:19,10:19,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,7,8,8,,7,5,21,driver_vehicle_change,Troca de veículo,driver,10:19,10:19,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,7,8,8,,7,5,22,normal_break,Intervalo normal,driver,10:19,10:55,36,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,5,8,8,5,,,23,commercial_trip_bundle,Viagem agrupada,driver_vehicle,10:55,12:00,65,1,1,5553;5561,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,5,8,8,,5,4,24,driver_vehicle_change,Troca de veículo,driver,12:00,12:00,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,5,8,8,,5,4,25,driver_vehicle_change,Troca de veículo,driver,12:00,12:00,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,5,8,8,,5,4,26,mandatory_rest,Descanso obrigatório,driver,12:00,12:35,35,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
448,4,8,8,4,,,27,commercial_trip_bundle,Viagem agrupada,driver_vehicle,12:35,13:42,67,1,1,5577;5585,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,4,8,8,,4,2,28,driver_vehicle_change,Troca de veículo,driver,13:42,13:42,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,4,8,8,,4,2,29,driver_vehicle_change,Troca de veículo,driver,13:42,13:42,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,4,8,8,,4,2,30,normal_break,Intervalo normal,driver,13:42,13:59,17,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,2,8,8,2,,,31,commercial_trip_bundle,Viagem agrupada,driver_vehicle,13:59,14:21,22,1,1,5592;5594,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,,8,8,,,,32,duty_end,Fim de jornada,driver,14:21,14:21,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,,9,9,,,,1,duty_start,Início de jornada,driver,05:54,05:54,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,,9,9,,,,2,pullout,Soltura,driver,05:54,06:04,10,1,1,,0,False,False,False,False,False,True,False,False,,,Motorista real não disponível; usando identificador da duty
448,9,9,9,9,,,3,commercial_trip_bundle,Viagem agrupada,driver_vehicle,06:04,06:22,18,1,1,5452;5455,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,9,9,9,,9,7,4,driver_vehicle_change,Troca de veículo,driver,06:22,06:22,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,9,9,,9,7,5,driver_vehicle_change,Troca de veículo,driver,06:22,06:22,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,9,9,,9,7,6,normal_break,Intervalo normal,driver,06:22,06:39,17,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,7,9,9,7,,,7,commercial_trip_bundle,Viagem agrupada,driver_vehicle,06:39,06:57,18,1,1,5467;5471,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,7,9,9,,7,9,8,driver_vehicle_change,Troca de veículo,driver,06:57,06:57,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,7,9,9,,7,9,9,driver_vehicle_change,Troca de veículo,driver,06:57,06:57,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,7,9,9,,7,9,10,normal_break,Intervalo normal,driver,06:57,07:20,23,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,9,9,9,9,,,11,commercial_trip_bundle,Viagem agrupada,driver_vehicle,07:20,07:49,29,1,1,5486;5491,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,9,9,9,,9,10,12,driver_vehicle_change,Troca de veículo,driver,07:49,07:49,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,9,9,,9,10,13,driver_vehicle_change,Troca de veículo,driver,07:49,07:49,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,9,9,,9,10,14,normal_break,Intervalo normal,driver,07:49,13:00,311,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,10,9,9,10,,,15,commercial_trip_bundle,Viagem agrupada,driver_vehicle,13:00,14:09,69,1,1,5584;5591,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,10,9,9,,10,1,16,driver_vehicle_change,Troca de veículo,driver,14:09,14:09,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,9,9,,10,1,17,driver_vehicle_change,Troca de veículo,driver,14:09,14:09,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,9,9,,10,1,18,normal_break,Intervalo normal,driver,14:09,14:23,14,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,1,9,9,1,,,19,commercial_trip_bundle,Viagem agrupada,driver_vehicle,14:23,14:44,21,1,1,5598;5600,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,,9,9,,,,20,duty_end,Fim de jornada,driver,14:44,14:44,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,,10,10,,,,1,duty_start,Início de jornada,driver,06:09,06:09,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,,10,10,,,,2,pullout,Soltura,driver,06:09,06:19,10,1,1,,0,False,False,False,False,False,True,False,False,,,Motorista real não disponível; usando identificador da duty
448,10,10,10,10,,,3,commercial_trip_bundle,Viagem agrupada,driver_vehicle,06:19,06:37,18,1,1,5458;5461,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,10,10,10,,10,5,4,driver_vehicle_change,Troca de veículo,driver,06:37,06:37,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,10,10,,10,5,5,driver_vehicle_change,Troca de veículo,driver,06:37,06:37,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,10,10,,10,5,6,normal_break,Intervalo normal,driver,06:37,07:00,23,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,5,10,10,5,,,7,commercial_trip_bundle,Viagem agrupada,driver_vehicle,07:00,08:16,76,1,1,5489;5500,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,5,10,10,,5,9,8,driver_vehicle_change,Troca de veículo,driver,08:16,08:16,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,5,10,10,,5,9,9,driver_vehicle_change,Troca de veículo,driver,08:16,08:16,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,5,10,10,,5,9,10,normal_break,Intervalo normal,driver,08:16,08:35,19,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,9,10,10,9,,,11,commercial_trip_bundle,Viagem agrupada,driver_vehicle,08:35,09:05,30,1,1,5510;5513,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,9,10,10,,9,1,12,driver_vehicle_change,Troca de veículo,driver,09:05,09:05,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,10,10,,9,1,13,driver_vehicle_change,Troca de veículo,driver,09:05,09:05,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,10,10,,9,1,14,normal_break,Intervalo normal,driver,09:05,09:15,10,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,1,10,10,1,,,15,commercial_trip_bundle,Viagem agrupada,driver_vehicle,09:15,10:24,69,1,1,5528;5536,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,1,10,10,,1,4,16,driver_vehicle_change,Troca de veículo,driver,10:24,10:24,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,1,10,10,,1,4,17,driver_vehicle_change,Troca de veículo,driver,10:24,10:24,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,1,10,10,,1,4,18,normal_break,Intervalo normal,driver,10:24,10:35,11,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,4,10,10,4,,,19,commercial_trip_bundle,Viagem agrupada,driver_vehicle,10:35,11:04,29,1,1,5543;5545,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,4,10,10,,4,2,20,driver_vehicle_change,Troca de veículo,driver,11:04,11:04,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,4,10,10,,4,2,21,driver_vehicle_change,Troca de veículo,driver,11:04,11:04,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,4,10,10,,4,2,22,normal_break,Intervalo normal,driver,11:04,11:35,31,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,2,10,10,2,,,23,commercial_trip_bundle,Viagem agrupada,driver_vehicle,11:35,11:57,22,1,1,5557;5558,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,2,10,10,,2,5,24,driver_vehicle_change,Troca de veículo,driver,11:57,11:57,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,2,10,10,,2,5,25,driver_vehicle_change,Troca de veículo,driver,11:57,11:57,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,2,10,10,,2,5,26,normal_break,Intervalo normal,driver,11:57,12:10,13,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,5,10,10,5,,,27,commercial_trip_bundle,Viagem agrupada,driver_vehicle,12:10,13:16,66,1,1,5571;5579,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,5,10,10,,5,5,28,mandatory_rest,Descanso obrigatório,driver,13:16,14:10,54,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
448,5,10,10,5,,,29,commercial_trip_bundle,Viagem agrupada,driver_vehicle,14:10,14:37,27,1,1,5595;5599,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,5,10,10,,5,5,30,normal_break,Intervalo normal,driver,14:37,14:47,10,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,5,10,10,5,,,31,commercial_trip_bundle,Viagem agrupada,driver_vehicle,14:47,15:08,21,1,1,5604;5606,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,,10,10,,,,32,duty_end,Fim de jornada,driver,15:08,15:08,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,,11,11,,,,1,duty_start,Início de jornada,driver,06:20,06:20,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,,11,11,,,,2,pullout,Soltura,driver,06:20,06:30,10,1,1,,0,False,False,False,False,False,True,False,False,,,Motorista real não disponível; usando identificador da duty
448,11,11,11,11,,,3,commercial_trip_bundle,Viagem agrupada,driver_vehicle,06:30,07:49,79,1,1,5477;5490,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,11,11,11,,11,9,4,driver_vehicle_change,Troca de veículo,driver,07:49,07:49,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,11,11,11,,11,9,5,driver_vehicle_change,Troca de veículo,driver,07:49,07:49,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,11,11,11,,11,9,6,normal_break,Intervalo normal,driver,07:49,07:59,10,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,9,11,11,9,,,7,commercial_trip_bundle,Viagem agrupada,driver_vehicle,07:59,08:19,20,1,1,5499;5501,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,9,11,11,,9,5,8,driver_vehicle_change,Troca de veículo,driver,08:19,08:19,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,11,11,,9,5,9,driver_vehicle_change,Troca de veículo,driver,08:19,08:19,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,11,11,,9,5,10,normal_break,Intervalo normal,driver,08:19,08:50,31,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,5,11,11,5,,,11,commercial_trip_bundle,Viagem agrupada,driver_vehicle,08:50,10:00,70,1,1,5522;5529,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,5,11,11,,5,3,12,driver_vehicle_change,Troca de veículo,driver,10:00,10:00,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,5,11,11,,5,3,13,driver_vehicle_change,Troca de veículo,driver,10:00,10:00,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,5,11,11,,5,3,14,normal_break,Intervalo normal,driver,10:00,10:15,15,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,3,11,11,3,,,15,commercial_trip_bundle,Viagem agrupada,driver_vehicle,10:15,10:44,29,1,1,5537;5539,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,3,11,11,,3,2,16,driver_vehicle_change,Troca de veículo,driver,10:44,10:44,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,3,11,11,,3,2,17,driver_vehicle_change,Troca de veículo,driver,10:44,10:44,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,3,11,11,,3,2,18,normal_break,Intervalo normal,driver,10:44,10:55,11,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,2,11,11,2,,,19,commercial_trip_bundle,Viagem agrupada,driver_vehicle,10:55,11:24,29,1,1,5548;5551,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,2,11,11,,2,12,20,driver_vehicle_change,Troca de veículo,driver,11:24,11:24,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,2,11,11,,2,12,21,driver_vehicle_change,Troca de veículo,driver,11:24,11:24,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,2,11,11,,2,12,22,normal_break,Intervalo normal,driver,11:24,11:40,16,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,12,11,11,12,,,23,commercial_trip_bundle,Viagem agrupada,driver_vehicle,11:40,12:11,31,1,1,5560;5562,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,12,11,11,,12,12,24,normal_break,Intervalo normal,driver,12:11,12:23,12,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,12,11,11,12,,,25,commercial_trip_bundle,Viagem agrupada,driver_vehicle,12:23,12:45,22,1,1,5568;5570,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,12,11,11,,12,12,26,mandatory_rest,Descanso obrigatório,driver,12:45,13:50,65,1,1,,0,False,False,False,False,True,False,False,True,,,Motorista real não disponível; usando identificador da duty
448,12,11,11,12,,,27,commercial_trip_bundle,Viagem agrupada,driver_vehicle,13:50,14:59,69,1,1,5596;5603,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,,11,11,,,,28,duty_end,Fim de jornada,driver,14:59,14:59,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,,12,12,,,,1,duty_start,Início de jornada,driver,06:35,06:35,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,,12,12,,,,2,pullout,Soltura,driver,06:35,06:45,10,1,1,,0,False,False,False,False,False,True,False,False,,,Motorista real não disponível; usando identificador da duty
448,12,12,12,12,,,3,commercial_trip_bundle,Viagem agrupada,driver_vehicle,06:45,08:00,75,1,1,5484;5494,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,12,12,12,,12,6,4,driver_vehicle_change,Troca de veículo,driver,08:00,08:00,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,12,,12,6,5,driver_vehicle_change,Troca de veículo,driver,08:00,08:00,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,12,12,12,,12,6,6,normal_break,Intervalo normal,driver,08:00,08:15,15,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,6,12,12,6,,,7,commercial_trip_bundle,Viagem agrupada,driver_vehicle,08:15,08:45,30,1,1,5504;5509,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,6,12,12,,6,6,8,normal_break,Intervalo normal,driver,08:45,08:55,10,1,1,,0,False,False,False,True,False,False,False,False,,,Motorista real não disponível; usando identificador da duty
448,6,12,12,6,,,9,commercial_trip_bundle,Viagem agrupada,driver_vehicle,08:55,09:24,29,1,1,5517;5519,2,True,True,False,False,False,False,False,False,,,Segmento operacional agrupado com 2 viagens reais.
448,6,12,12,,6,2,10,driver_vehicle_change,Troca de veículo,driver,09:24,09:24,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,6,12,12,,6,2,11,driver_vehicle_change,Troca de veículo,driver,09:24,09:24,0,1,1,,0,False,False,False,False,False,False,False,False,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
