schedule_id,duty_id,driver_id,sequence,event_type,event_label,event_scope,line_code,direction,start_time,end_time,duration_minutes,trip_id,trip_ids,trip_count,origin_id,destination_id,vehicle_id,from_vehicle_id,to_vehicle_id,sequence_in_duty,sequence_in_bundle,explanation
435,6,6,10,commercial_trip,Viagem,trip,1067,IDA,08:25,09:09,44,5515,5515,1,1,2,12,,,7,1,Segmento operacional agrupado com 2 viagens reais.
435,6,6,10,commercial_trip,Viagem,trip,1067,VOLTA,09:09,09:36,27,5523,5523,1,2,1,12,,,8,2,Segmento operacional agrupado com 2 viagens reais.
435,6,6,11,driver_vehicle_change,Troca de veículo,driver,,,09:36,09:36,0,,,0,1,1,,12,11,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,6,6,12,normal_break,Intervalo normal,driver,,,09:36,09:55,19,,,0,1,1,,12,11,,,
435,6,6,13,commercial_trip,Viagem,trip,1042,IDA,09:55,10:11,16,5531,5531,1,1,2,11,,,9,1,Segmento operacional agrupado com 2 viagens reais.
435,6,6,13,commercial_trip,Viagem,trip,1042,VOLTA,10:11,10:23,12,5535,5535,1,2,1,11,,,10,2,Segmento operacional agrupado com 2 viagens reais.
435,6,6,14,normal_break,Intervalo normal,driver,,,10:23,10:47,24,,,0,1,1,,11,11,,,
435,6,6,15,commercial_trip,Viagem,trip,1048,IDA,10:47,11:01,14,5544,5544,1,1,2,11,,,11,1,Segmento operacional agrupado com 2 viagens reais.
435,6,6,15,commercial_trip,Viagem,trip,1048,VOLTA,11:01,11:10,9,5547,5547,1,2,1,11,,,12,2,Segmento operacional agrupado com 2 viagens reais.
435,6,6,16,mandatory_rest,Descanso obrigatório,driver,,,11:10,11:35,25,,,0,1,1,,11,11,,,
435,6,6,17,commercial_trip,Viagem,trip,1048,IDA,11:35,11:48,13,5557,5557,1,1,2,11,,,13,1,Segmento operacional agrupado com 2 viagens reais.
435,6,6,17,commercial_trip,Viagem,trip,1048,VOLTA,11:48,11:57,9,5558,5558,1,2,1,11,,,14,2,Segmento operacional agrupado com 2 viagens reais.
435,6,6,18,driver_vehicle_change,Troca de veículo,driver,,,11:57,11:57,0,,,0,1,1,,11,8,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,6,6,19,mandatory_rest,Descanso obrigatório,driver,,,11:57,12:23,26,,,0,1,1,,11,8,,,
435,6,6,20,commercial_trip,Viagem,trip,1048,IDA,12:23,12:37,14,5568,5568,1,1,2,8,,,15,1,Segmento operacional agrupado com 2 viagens reais.
435,6,6,20,commercial_trip,Viagem,trip,1048,VOLTA,12:37,12:45,8,5570,5570,1,2,1,8,,,16,2,Segmento operacional agrupado com 2 viagens reais.
435,6,6,21,driver_vehicle_change,Troca de veículo,driver,,,12:45,12:45,0,,,0,1,1,,8,2,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,6,6,22,mandatory_rest,Descanso obrigatório,driver,,,12:45,13:00,15,,,0,1,1,,8,2,,,
435,6,6,23,commercial_trip,Viagem,trip,1067,IDA,13:00,13:42,42,5584,5584,1,1,2,2,,,17,1,Segmento operacional agrupado com 2 viagens reais.
435,6,6,23,commercial_trip,Viagem,trip,1067,VOLTA,13:42,14:09,27,5591,5591,1,2,1,2,,,18,2,Segmento operacional agrupado com 2 viagens reais.
435,6,6,24,driver_vehicle_change,Troca de veículo,driver,,,14:09,14:09,0,,,0,1,1,,2,8,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,6,6,25,mandatory_rest,Descanso obrigatório,driver,,,14:09,14:47,38,,,0,1,1,,2,8,,,
435,6,6,26,commercial_trip,Viagem,trip,1048,IDA,14:47,15:00,13,5604,5604,1,1,2,8,,,19,1,Segmento operacional agrupado com 2 viagens reais.
435,6,6,26,commercial_trip,Viagem,trip,1048,VOLTA,15:00,15:08,8,5606,5606,1,2,1,8,,,20,2,Segmento operacional agrupado com 2 viagens reais.
435,6,6,27,driver_vehicle_change,Troca de veículo,driver,,,15:08,15:08,0,,,0,1,1,,8,13,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,6,6,28,mandatory_rest,Descanso obrigatório,driver,,,15:08,15:30,22,,,0,1,1,,8,13,,,
435,6,6,29,commercial_trip,Viagem,trip,1067,IDA,15:30,16:13,43,5622,5622,1,1,2,13,,,21,1,Segmento operacional agrupado com 2 viagens reais.
435,6,6,29,commercial_trip,Viagem,trip,1067,VOLTA,16:13,16:42,29,5630,5630,1,2,1,13,,,22,2,Segmento operacional agrupado com 2 viagens reais.
435,6,6,30,driver_vehicle_change,Troca de veículo,driver,,,16:42,16:42,0,,,0,1,1,,13,2,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,6,6,31,mandatory_rest,Descanso obrigatório,driver,,,16:42,17:10,28,,,0,1,1,,13,2,,,
435,6,6,32,commercial_trip,Viagem,trip,1067,IDA,17:10,18:14,64,5655,5655,1,1,2,2,,,23,1,Segmento operacional agrupado com 2 viagens reais.
435,6,6,32,commercial_trip,Viagem,trip,1067,VOLTA,18:14,18:44,30,5664,5664,1,2,1,2,,,24,2,Segmento operacional agrupado com 2 viagens reais.
435,6,6,33,duty_end,Fim de jornada,driver,,,18:44,18:44,0,,,0,1,1,,,,,,
435,7,7,1,duty_start,Início de jornada,driver,,,04:20,04:20,0,,,0,1,1,,,,,,
435,7,7,2,pullout,Soltura,driver,,,04:20,04:30,10,,,0,1,1,,,,,,
435,7,7,3,commercial_trip,Viagem,trip,1042,IDA,04:30,04:43,13,5426,5426,1,1,2,1,,,1,1,Segmento operacional agrupado com 2 viagens reais.
435,7,7,3,commercial_trip,Viagem,trip,1042,VOLTA,04:43,04:52,9,5429,5429,1,2,1,1,,,2,2,Segmento operacional agrupado com 2 viagens reais.
435,7,7,4,driver_vehicle_change,Troca de veículo,driver,,,04:52,04:52,0,,,0,1,1,,1,7,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,7,7,5,normal_break,Intervalo normal,driver,,,04:52,05:20,28,,,0,1,1,,1,7,,,
435,7,7,6,commercial_trip,Viagem,trip,1067,IDA,05:20,05:56,36,5444,5444,1,1,2,7,,,3,1,Segmento operacional agrupado com 2 viagens reais.
435,7,7,6,commercial_trip,Viagem,trip,1067,VOLTA,05:56,06:21,25,5454,5454,1,2,1,7,,,4,2,Segmento operacional agrupado com 2 viagens reais.
435,7,7,7,driver_vehicle_change,Troca de veículo,driver,,,06:21,06:21,0,,,0,1,1,,7,8,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,7,7,8,normal_break,Intervalo normal,driver,,,06:21,06:39,18,,,0,1,1,,7,8,,,
435,7,7,9,commercial_trip,Viagem,trip,1048,IDA,06:39,06:50,11,5467,5467,1,1,2,8,,,5,1,Segmento operacional agrupado com 2 viagens reais.
435,7,7,9,commercial_trip,Viagem,trip,1048,VOLTA,06:50,06:57,7,5471,5471,1,2,1,8,,,6,2,Segmento operacional agrupado com 2 viagens reais.
435,7,7,10,normal_break,Intervalo normal,driver,,,06:57,07:19,22,,,0,1,1,,8,8,,,
435,7,7,11,commercial_trip,Viagem,trip,1048,IDA,07:19,07:31,12,5485,5485,1,1,2,8,,,7,1,Segmento operacional agrupado com 2 viagens reais.
435,7,7,11,commercial_trip,Viagem,trip,1048,VOLTA,07:31,07:40,9,5488,5488,1,2,1,8,,,8,2,Segmento operacional agrupado com 2 viagens reais.
435,7,7,12,driver_vehicle_change,Troca de veículo,driver,,,07:40,07:40,0,,,0,1,1,,8,2,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,7,7,13,normal_break,Intervalo normal,driver,,,07:40,07:59,19,,,0,1,1,,8,2,,,
435,7,7,14,commercial_trip,Viagem,trip,1048,IDA,07:59,08:11,12,5499,5499,1,1,2,2,,,9,1,Segmento operacional agrupado com 2 viagens reais.
435,7,7,14,commercial_trip,Viagem,trip,1048,VOLTA,08:11,08:19,8,5501,5501,1,2,1,2,,,10,2,Segmento operacional agrupado com 2 viagens reais.
435,7,7,15,duty_end,Fim de jornada,driver,,,08:19,08:19,0,,,0,1,1,,,,,,
435,8,8,1,duty_start,Início de jornada,driver,,,05:30,05:30,0,,,0,1,1,,,,,,
435,8,8,2,commercial_trip,Viagem,trip,1042,IDA,05:30,05:44,14,5442,5442,1,1,2,4,,,1,1,Segmento operacional agrupado com 2 viagens reais.
435,8,8,2,commercial_trip,Viagem,trip,1042,VOLTA,05:44,05:56,12,5446,5446,1,2,1,4,,,2,2,Segmento operacional agrupado com 2 viagens reais.
435,8,8,3,driver_vehicle_change,Troca de veículo,driver,,,05:56,05:56,0,,,0,1,1,,4,5,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,8,8,4,normal_break,Intervalo normal,driver,,,05:56,06:18,22,,,0,1,1,,4,5,,,
435,8,8,5,commercial_trip,Viagem,trip,1042,IDA,06:18,06:33,15,5459,5459,1,1,2,5,,,3,1,Segmento operacional agrupado com 2 viagens reais.
435,8,8,5,commercial_trip,Viagem,trip,1042,VOLTA,06:33,06:45,12,5465,5465,1,2,1,5,,,4,2,Segmento operacional agrupado com 2 viagens reais.
435,8,8,6,normal_break,Intervalo normal,driver,,,06:45,07:00,15,,,0,1,1,,5,5,,,
435,8,8,7,commercial_trip,Viagem,trip,1042,IDA,07:00,07:16,16,5478,5478,1,1,2,5,,,5,1,Segmento operacional agrupado com 2 viagens reais.
435,8,8,7,commercial_trip,Viagem,trip,1042,VOLTA,07:16,07:29,13,5483,5483,1,2,1,5,,,6,2,Segmento operacional agrupado com 2 viagens reais.
435,8,8,8,normal_break,Intervalo normal,driver,,,07:29,08:00,31,,,0,1,1,,5,5,,,
435,8,8,9,commercial_trip,Viagem,trip,1067,IDA,08:00,08:44,44,5507,5507,1,1,2,5,,,7,1,Segmento operacional agrupado com 2 viagens reais.
435,8,8,9,commercial_trip,Viagem,trip,1067,VOLTA,08:44,09:11,27,5516,5516,1,2,1,5,,,8,2,Segmento operacional agrupado com 2 viagens reais.
435,8,8,10,driver_vehicle_change,Troca de veículo,driver,,,09:11,09:11,0,,,0,1,1,,5,10,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,8,8,11,normal_break,Intervalo normal,driver,,,09:11,09:35,24,,,0,1,1,,5,10,,,
435,8,8,12,commercial_trip,Viagem,trip,1048,IDA,09:35,09:47,12,5525,5525,1,1,2,10,,,9,1,Segmento operacional agrupado com 2 viagens reais.
435,8,8,12,commercial_trip,Viagem,trip,1048,VOLTA,09:47,09:55,8,5527,5527,1,2,1,10,,,10,2,Segmento operacional agrupado com 2 viagens reais.
435,8,8,13,driver_vehicle_change,Troca de veículo,driver,,,09:55,09:55,0,,,0,1,1,,10,9,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,8,8,14,normal_break,Intervalo normal,driver,,,09:55,10:30,35,,,0,1,1,,10,9,,,
435,8,8,15,commercial_trip,Viagem,trip,1067,IDA,10:30,11:09,39,5546,5546,1,1,2,9,,,11,1,Segmento operacional agrupado com 2 viagens reais.
435,8,8,15,commercial_trip,Viagem,trip,1067,VOLTA,11:09,11:37,28,5555,5555,1,2,1,9,,,12,2,Segmento operacional agrupado com 2 viagens reais.
435,8,8,16,driver_vehicle_change,Troca de veículo,driver,,,11:37,11:37,0,,,0,1,1,,9,10,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,8,8,17,mandatory_rest,Descanso obrigatório,driver,,,11:37,12:05,28,,,0,1,1,,9,10,,,
435,8,8,18,commercial_trip,Viagem,trip,1042,IDA,12:05,12:25,20,5567,5567,1,1,2,10,,,13,1,Segmento operacional agrupado com 2 viagens reais.
435,8,8,18,commercial_trip,Viagem,trip,1042,VOLTA,12:25,12:39,14,5569,5569,1,2,1,10,,,14,2,Segmento operacional agrupado com 2 viagens reais.
435,8,8,19,driver_vehicle_change,Troca de veículo,driver,,,12:39,12:39,0,,,0,1,1,,10,11,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,8,8,20,mandatory_rest,Descanso obrigatório,driver,,,12:39,12:55,16,,,0,1,1,,10,11,,,
435,8,8,21,commercial_trip,Viagem,trip,1042,IDA,12:55,13:15,20,5578,5578,1,1,2,11,,,15,1,Segmento operacional agrupado com 2 viagens reais.
435,8,8,21,commercial_trip,Viagem,trip,1042,VOLTA,13:15,13:26,11,5581,5581,1,2,1,11,,,16,2,Segmento operacional agrupado com 2 viagens reais.
435,8,8,22,driver_vehicle_change,Troca de veículo,driver,,,13:26,13:26,0,,,0,1,1,,11,10,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,8,8,23,mandatory_rest,Descanso obrigatório,driver,,,13:26,13:45,19,,,0,1,1,,11,10,,,
435,8,8,24,commercial_trip,Viagem,trip,1042,IDA,13:45,14:03,18,5589,5589,1,1,2,10,,,17,1,Segmento operacional agrupado com 2 viagens reais.
435,8,8,24,commercial_trip,Viagem,trip,1042,VOLTA,14:03,14:14,11,5593,5593,1,2,1,10,,,18,2,Segmento operacional agrupado com 2 viagens reais.
435,8,8,25,mandatory_rest,Descanso obrigatório,driver,,,14:14,14:35,21,,,0,1,1,,10,10,,,
435,8,8,26,commercial_trip,Viagem,trip,1042,IDA,14:35,14:51,16,5601,5601,1,1,2,10,,,19,1,Segmento operacional agrupado com 2 viagens reais.
435,8,8,26,commercial_trip,Viagem,trip,1042,VOLTA,14:51,15:02,11,5605,5605,1,2,1,10,,,20,2,Segmento operacional agrupado com 2 viagens reais.
435,8,8,27,driver_vehicle_change,Troca de veículo,driver,,,15:02,15:02,0,,,0,1,1,,10,9,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,8,8,28,mandatory_rest,Descanso obrigatório,driver,,,15:02,15:31,29,,,0,1,1,,10,9,,,
435,8,8,29,commercial_trip,Viagem,trip,1048,IDA,15:31,15:43,12,5614,5614,1,1,2,9,,,21,1,Segmento operacional agrupado com 2 viagens reais.
435,8,8,29,commercial_trip,Viagem,trip,1048,VOLTA,15:43,15:51,8,5617,5617,1,2,1,9,,,22,2,Segmento operacional agrupado com 2 viagens reais.
435,8,8,30,driver_vehicle_change,Troca de veículo,driver,,,15:51,15:51,0,,,0,1,1,,9,3,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,8,8,31,mandatory_rest,Descanso obrigatório,driver,,,15:51,16:20,29,,,0,1,1,,9,3,,,
435,8,8,32,commercial_trip,Viagem,trip,1067,IDA,16:20,17:13,53,5638,5638,1,1,2,3,,,23,1,Segmento operacional agrupado com 2 viagens reais.
435,8,8,32,commercial_trip,Viagem,trip,1067,VOLTA,17:13,17:46,33,5647,5647,1,2,1,3,,,24,2,Segmento operacional agrupado com 2 viagens reais.
435,8,8,33,driver_vehicle_change,Troca de veículo,driver,,,17:46,17:46,0,,,0,1,1,,3,13,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,8,8,34,mandatory_rest,Descanso obrigatório,driver,,,17:46,18:10,24,,,0,1,1,,3,13,,,
435,8,8,35,commercial_trip,Viagem,trip,1042,IDA,18:10,18:29,19,5659,5659,1,1,2,13,,,25,1,Segmento operacional agrupado com 2 viagens reais.
435,8,8,35,commercial_trip,Viagem,trip,1042,VOLTA,18:29,18:40,11,5663,5663,1,2,1,13,,,26,2,Segmento operacional agrupado com 2 viagens reais.
435,8,8,36,mandatory_rest,Descanso obrigatório,driver,,,18:40,19:00,20,,,0,1,1,,13,13,,,
435,8,8,37,commercial_trip,Viagem,trip,1042,IDA,19:00,19:19,19,5676,5676,1,1,2,13,,,27,1,Segmento operacional agrupado com 2 viagens reais.
435,8,8,37,commercial_trip,Viagem,trip,1042,VOLTA,19:19,19:28,9,5679,5679,1,2,1,13,,,28,2,Segmento operacional agrupado com 2 viagens reais.
435,8,8,38,duty_end,Fim de jornada,driver,,,19:28,19:28,0,,,0,1,1,,,,,,
435,9,9,1,duty_start,Início de jornada,driver,,,05:50,05:50,0,,,0,1,1,,,,,,
435,9,9,2,pullout,Soltura,driver,,,05:50,06:00,10,,,0,1,1,,,,,,
435,9,9,3,commercial_trip,Viagem,trip,1067,IDA,06:00,06:40,40,5462,5462,1,1,2,9,,,1,1,Segmento operacional agrupado com 2 viagens reais.
435,9,9,3,commercial_trip,Viagem,trip,1067,VOLTA,06:40,07:09,29,5474,5474,1,2,1,9,,,2,2,Segmento operacional agrupado com 2 viagens reais.
435,9,9,4,driver_vehicle_change,Troca de veículo,driver,,,07:09,07:09,0,,,0,1,1,,9,11,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,9,9,5,normal_break,Intervalo normal,driver,,,07:09,07:35,26,,,0,1,1,,9,11,,,
435,9,9,6,commercial_trip,Viagem,trip,1042,IDA,07:35,07:51,16,5492,5492,1,1,2,11,,,3,1,Segmento operacional agrupado com 2 viagens reais.
435,9,9,6,commercial_trip,Viagem,trip,1042,VOLTA,07:51,08:04,13,5496,5496,1,2,1,11,,,4,2,Segmento operacional agrupado com 2 viagens reais.
435,9,9,7,driver_vehicle_change,Troca de veículo,driver,,,08:04,08:04,0,,,0,1,1,,11,6,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,9,9,8,normal_break,Intervalo normal,driver,,,08:04,08:23,19,,,0,1,1,,11,6,,,
435,9,9,9,commercial_trip,Viagem,trip,1048,IDA,08:23,08:36,13,5506,5506,1,1,2,6,,,5,1,Segmento operacional agrupado com 2 viagens reais.
435,9,9,9,commercial_trip,Viagem,trip,1048,VOLTA,08:36,08:44,8,5508,5508,1,2,1,6,,,6,2,Segmento operacional agrupado com 2 viagens reais.
435,9,9,10,driver_vehicle_change,Troca de veículo,driver,,,08:44,08:44,0,,,0,1,1,,6,3,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,9,9,11,normal_break,Intervalo normal,driver,,,08:44,09:15,31,,,0,1,1,,6,3,,,
435,9,9,12,commercial_trip,Viagem,trip,1067,IDA,09:15,09:58,43,5528,5528,1,1,2,3,,,7,1,Segmento operacional agrupado com 2 viagens reais.
435,9,9,12,commercial_trip,Viagem,trip,1067,VOLTA,09:58,10:24,26,5536,5536,1,2,1,3,,,8,2,Segmento operacional agrupado com 2 viagens reais.
435,9,9,13,normal_break,Intervalo normal,driver,,,10:24,10:55,31,,,0,1,1,,3,3,,,
435,9,9,14,commercial_trip,Viagem,trip,1042,IDA,10:55,11:12,17,5548,5548,1,1,2,3,,,9,1,Segmento operacional agrupado com 2 viagens reais.
435,9,9,14,commercial_trip,Viagem,trip,1042,VOLTA,11:12,11:24,12,5551,5551,1,2,1,3,,,10,2,Segmento operacional agrupado com 2 viagens reais.
435,9,9,15,driver_vehicle_change,Troca de veículo,driver,,,11:24,11:24,0,,,0,1,1,,3,2,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,9,9,16,normal_break,Intervalo normal,driver,,,11:24,11:40,16,,,0,1,1,,3,2,,,
435,9,9,17,commercial_trip,Viagem,trip,1042,IDA,11:40,11:59,19,5560,5560,1,1,2,2,,,11,1,Segmento operacional agrupado com 2 viagens reais.
435,9,9,17,commercial_trip,Viagem,trip,1042,VOLTA,11:59,12:11,12,5562,5562,1,2,1,2,,,12,2,Segmento operacional agrupado com 2 viagens reais.
435,9,9,18,driver_vehicle_change,Troca de veículo,driver,,,12:11,12:11,0,,,0,1,1,,2,3,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,9,9,19,mandatory_rest,Descanso obrigatório,driver,,,12:11,12:30,19,,,0,1,1,,2,3,,,
435,9,9,20,commercial_trip,Viagem,trip,1042,IDA,12:30,12:50,20,5573,5573,1,1,2,3,,,13,1,Segmento operacional agrupado com 2 viagens reais.
435,9,9,20,commercial_trip,Viagem,trip,1042,VOLTA,12:50,13:04,14,5575,5575,1,2,1,3,,,14,2,Segmento operacional agrupado com 2 viagens reais.
435,9,9,21,mandatory_rest,Descanso obrigatório,driver,,,13:04,13:20,16,,,0,1,1,,3,3,,,
435,9,9,22,commercial_trip,Viagem,trip,1042,IDA,13:20,13:38,18,5583,5583,1,1,2,3,,,15,1,Segmento operacional agrupado com 2 viagens reais.
435,9,9,22,commercial_trip,Viagem,trip,1042,VOLTA,13:38,13:49,11,5587,5587,1,2,1,3,,,16,2,Segmento operacional agrupado com 2 viagens reais.
435,9,9,23,driver_vehicle_change,Troca de veículo,driver,,,13:49,13:49,0,,,0,1,1,,3,5,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,9,9,24,mandatory_rest,Descanso obrigatório,driver,,,13:49,14:10,21,,,0,1,1,,3,5,,,
435,9,9,25,commercial_trip,Viagem,trip,1042,IDA,14:10,14:26,16,5595,5595,1,1,2,5,,,17,1,Segmento operacional agrupado com 2 viagens reais.
435,9,9,25,commercial_trip,Viagem,trip,1042,VOLTA,14:26,14:37,11,5599,5599,1,2,1,5,,,18,2,Segmento operacional agrupado com 2 viagens reais.
435,9,9,26,driver_vehicle_change,Troca de veículo,driver,,,14:37,14:37,0,,,0,1,1,,5,6,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,9,9,27,mandatory_rest,Descanso obrigatório,driver,,,14:37,15:00,23,,,0,1,1,,5,6,,,
435,9,9,28,commercial_trip,Viagem,trip,1042,IDA,15:00,15:17,17,5607,5607,1,1,2,6,,,19,1,Segmento operacional agrupado com 2 viagens reais.
435,9,9,28,commercial_trip,Viagem,trip,1042,VOLTA,15:17,15:27,10,5611,5611,1,2,1,6,,,20,2,Segmento operacional agrupado com 2 viagens reais.
435,9,9,29,driver_vehicle_change,Troca de veículo,driver,,,15:27,15:27,0,,,0,1,1,,6,11,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,9,9,30,mandatory_rest,Descanso obrigatório,driver,,,15:27,15:55,28,,,0,1,1,,6,11,,,
435,9,9,31,commercial_trip,Viagem,trip,1067,IDA,15:55,16:38,43,5628,5628,1,1,2,11,,,21,1,Segmento operacional agrupado com 2 viagens reais.
435,9,9,31,commercial_trip,Viagem,trip,1067,VOLTA,16:38,17:07,29,5635,5635,1,2,1,11,,,22,2,Segmento operacional agrupado com 2 viagens reais.
435,9,9,32,driver_vehicle_change,Troca de veículo,driver,,,17:07,17:07,0,,,0,1,1,,11,4,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,9,9,33,mandatory_rest,Descanso obrigatório,driver,,,17:07,17:25,18,,,0,1,1,,11,4,,,
435,9,9,34,commercial_trip,Viagem,trip,1042,IDA,17:25,17:45,20,5645,5645,1,1,2,4,,,23,1,Segmento operacional agrupado com 2 viagens reais.
435,9,9,34,commercial_trip,Viagem,trip,1042,VOLTA,17:45,17:57,12,5649,5649,1,2,1,4,,,24,2,Segmento operacional agrupado com 2 viagens reais.
435,9,9,35,mandatory_rest,Descanso obrigatório,driver,,,17:57,18:15,18,,,0,1,1,,4,4,,,
435,9,9,36,commercial_trip,Viagem,trip,1048,IDA,18:15,18:30,15,5660,5660,1,1,2,4,,,25,1,Segmento operacional agrupado com 2 viagens reais.
435,9,9,36,commercial_trip,Viagem,trip,1048,VOLTA,18:30,18:37,7,5662,5662,1,2,1,4,,,26,2,Segmento operacional agrupado com 2 viagens reais.
435,9,9,37,mandatory_rest,Descanso obrigatório,driver,,,18:37,19:09,32,,,0,1,1,,4,4,,,
435,9,9,38,commercial_trip,Viagem,trip,1048,IDA,19:09,19:22,13,5678,5678,1,1,2,4,,,27,1,Segmento operacional agrupado com 2 viagens reais.
435,9,9,38,commercial_trip,Viagem,trip,1048,VOLTA,19:22,19:29,7,5680,5680,1,2,1,4,,,28,2,Segmento operacional agrupado com 2 viagens reais.
435,9,9,39,duty_end,Fim de jornada,driver,,,19:29,19:29,0,,,0,1,1,,,,,,
435,10,10,1,duty_start,Início de jornada,driver,,,06:00,06:00,0,,,0,1,1,,,,,,
435,10,10,2,pullout,Soltura,driver,,,06:00,06:10,10,,,0,1,1,,,,,,
435,10,10,3,commercial_trip,Viagem,trip,1042,IDA,06:10,06:25,15,5456,5456,1,1,2,10,,,1,1,Segmento operacional agrupado com 2 viagens reais.
435,10,10,3,commercial_trip,Viagem,trip,1042,VOLTA,06:25,06:37,12,5460,5460,1,2,1,10,,,2,2,Segmento operacional agrupado com 2 viagens reais.
435,10,10,4,normal_break,Intervalo normal,driver,,,06:37,07:00,23,,,0,1,1,,10,10,,,
435,10,10,5,commercial_trip,Viagem,trip,1067,IDA,07:00,07:47,47,5489,5489,1,1,2,10,,,3,1,Segmento operacional agrupado com 2 viagens reais.
435,10,10,5,commercial_trip,Viagem,trip,1067,VOLTA,07:47,08:16,29,5500,5500,1,2,1,10,,,4,2,Segmento operacional agrupado com 2 viagens reais.
435,10,10,6,normal_break,Intervalo normal,driver,,,08:16,08:35,19,,,0,1,1,,10,10,,,
435,10,10,7,commercial_trip,Viagem,trip,1042,IDA,08:35,08:52,17,5510,5510,1,1,2,10,,,5,1,Segmento operacional agrupado com 2 viagens reais.
435,10,10,7,commercial_trip,Viagem,trip,1042,VOLTA,08:52,09:05,13,5513,5513,1,2,1,10,,,6,2,Segmento operacional agrupado com 2 viagens reais.
435,10,10,8,driver_vehicle_change,Troca de veículo,driver,,,09:05,09:05,0,,,0,1,1,,10,9,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,10,10,9,normal_break,Intervalo normal,driver,,,09:05,09:35,30,,,0,1,1,,10,9,,,
435,10,10,10,commercial_trip,Viagem,trip,1042,IDA,09:35,09:51,16,5526,5526,1,1,2,9,,,7,1,Segmento operacional agrupado com 2 viagens reais.
435,10,10,10,commercial_trip,Viagem,trip,1042,VOLTA,09:51,10:03,12,5530,5530,1,2,1,9,,,8,2,Segmento operacional agrupado com 2 viagens reais.
435,10,10,11,driver_vehicle_change,Troca de veículo,driver,,,10:03,10:03,0,,,0,1,1,,9,12,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,10,10,12,normal_break,Intervalo normal,driver,,,10:03,10:23,20,,,0,1,1,,9,12,,,
435,10,10,13,commercial_trip,Viagem,trip,1048,IDA,10:23,10:37,14,5538,5538,1,1,2,12,,,9,1,Segmento operacional agrupado com 2 viagens reais.
435,10,10,13,commercial_trip,Viagem,trip,1048,VOLTA,10:37,10:45,8,5540,5540,1,2,1,12,,,10,2,Segmento operacional agrupado com 2 viagens reais.
435,10,10,14,driver_vehicle_change,Troca de veículo,driver,,,10:45,10:45,0,,,0,1,1,,12,6,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
435,10,10,15,normal_break,Intervalo normal,driver,,,10:45,11:20,35,,,0,1,1,,12,6,,,
435,10,10,16,commercial_trip,Viagem,trip,1067,IDA,11:20,11:59,39,5559,5559,1,1,2,6,,,11,1,Segmento operacional agrupado com 2 viagens reais.
435,10,10,16,commercial_trip,Viagem,trip,1067,VOLTA,11:59,12:25,26,5566,5566,1,2,1,6,,,12,2,Segmento operacional agrupado com 2 viagens reais.
435,10,10,17,mandatory_rest,Descanso obrigatório,driver,,,12:25,12:47,22,,,0,1,1,,6,6,,,
435,10,10,18,commercial_trip,Viagem,trip,1048,IDA,12:47,13:01,14,5574,5574,1,1,2,6,,,13,1,Segmento operacional agrupado com 2 viagens reais.
435,10,10,18,commercial_trip,Viagem,trip,1048,VOLTA,13:01,13:08,7,5576,5576,1,2,1,6,,,14,2,Segmento operacional agrupado com 2 viagens reais.
435,10,10,19,mandatory_rest,Descanso obrigatório,driver,,,13:08,13:35,27,,,0,1,1,,6,6,,,
435,10,10,20,commercial_trip,Viagem,trip,1048,IDA,13:35,13:49,14,5586,5586,1,1,2,6,,,15,1,Segmento operacional agrupado com 2 viagens reais.
435,10,10,20,commercial_trip,Viagem,trip,1048,VOLTA,13:49,13:56,7,5588,5588,1,2,1,6,,,16,2,Segmento operacional agrupado com 2 viagens reais.
435,10,10,21,driver_vehicle_change,Troca de veículo,driver,,,13:56,13:56,0,,,0,1,1,,6,11,,,Motorista troca de veículo entre blocos distintos da mesma jornada.
