schedule_id,duty_id,driver_id,driver_display_name,operator_not_assigned,duty_start,duty_end,sequence,event_type,event_label,event_scope,line_code,direction,start_time,end_time,duration_minutes,trip_id,trip_ids,trip_count,origin_id,destination_id,vehicle_id,from_vehicle_id,to_vehicle_id,sequence_in_duty,sequence_in_bundle,mandatory_rest_required,has_valid_mandatory_rest,issue_severity,issue_codes,issue_explanation,explanation
448,6,6,Operador não atribuído (D6),True,05:15,13:49,21,normal_break,Intervalo normal,driver,,,12:20,12:30,10,,,0,1,1,,6,2,,,True,False,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",
448,6,6,Operador não atribuído (D6),True,05:15,13:49,22,commercial_trip,Viagem,trip,1042,IDA,12:30,12:50,20,5573,5573,1,1,2,2,,,13,1,True,False,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Segmento operacional agrupado com 2 viagens reais.
448,6,6,Operador não atribuído (D6),True,05:15,13:49,22,commercial_trip,Viagem,trip,1042,VOLTA,12:50,13:04,14,5575,5575,1,2,1,2,,,14,2,True,False,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Segmento operacional agrupado com 2 viagens reais.
448,6,6,Operador não atribuído (D6),True,05:15,13:49,23,normal_break,Intervalo normal,driver,,,13:04,13:20,16,,,0,1,1,,2,2,,,True,False,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",
448,6,6,Operador não atribuído (D6),True,05:15,13:49,24,commercial_trip,Viagem,trip,1042,IDA,13:20,13:38,18,5583,5583,1,1,2,2,,,15,1,True,False,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Segmento operacional agrupado com 2 viagens reais.
448,6,6,Operador não atribuído (D6),True,05:15,13:49,24,commercial_trip,Viagem,trip,1042,VOLTA,13:38,13:49,11,5587,5587,1,2,1,2,,,16,2,True,False,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Segmento operacional agrupado com 2 viagens reais.
448,6,6,Operador não atribuído (D6),True,05:15,13:49,25,duty_end,Fim de jornada,driver,,,13:49,13:49,0,,,0,1,1,,,,,,True,False,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",
448,7,7,Operador não atribuído (D7),True,05:19,07:09,1,duty_start,Início de jornada,driver,,,05:19,05:19,0,,,0,1,1,,,,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,7,7,Operador não atribuído (D7),True,05:19,07:09,2,pullout,Soltura,driver,,,05:19,05:29,10,,,0,1,1,,,,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,7,7,Operador não atribuído (D7),True,05:19,07:09,3,commercial_trip,Viagem,trip,1048,IDA,05:29,05:41,12,5440,5440,1,1,2,7,,,1,1,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,7,7,Operador não atribuído (D7),True,05:19,07:09,3,commercial_trip,Viagem,trip,1048,VOLTA,05:41,05:47,6,5443,5443,1,2,1,7,,,2,2,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,7,7,Operador não atribuído (D7),True,05:19,07:09,4,normal_break,Intervalo normal,driver,,,05:47,06:00,13,,,0,1,1,,7,7,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,7,7,Operador não atribuído (D7),True,05:19,07:09,5,commercial_trip,Viagem,trip,1042,IDA,06:00,06:15,15,5451,5451,1,1,2,7,,,3,1,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,7,7,Operador não atribuído (D7),True,05:19,07:09,5,commercial_trip,Viagem,trip,1042,VOLTA,06:15,06:27,12,5457,5457,1,2,1,7,,,4,2,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,7,7,Operador não atribuído (D7),True,05:19,07:09,6,driver_vehicle_change,Troca de veículo,driver,,,06:27,06:27,0,,,0,1,1,,7,4,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,7,7,Operador não atribuído (D7),True,05:19,07:09,7,driver_vehicle_change,Troca de veículo,driver,,,06:27,06:27,0,,,0,1,1,,7,4,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,7,7,Operador não atribuído (D7),True,05:19,07:09,8,normal_break,Intervalo normal,driver,,,06:27,06:42,15,,,0,1,1,,7,4,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,7,7,Operador não atribuído (D7),True,05:19,07:09,9,commercial_trip,Viagem,trip,1042,IDA,06:42,06:57,15,5470,5470,1,1,2,4,,,5,1,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,7,7,Operador não atribuído (D7),True,05:19,07:09,9,commercial_trip,Viagem,trip,1042,VOLTA,06:57,07:09,12,5475,5475,1,2,1,4,,,6,2,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,7,7,Operador não atribuído (D7),True,05:19,07:09,10,duty_end,Fim de jornada,driver,,,07:09,07:09,0,,,0,1,1,,,,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,8,8,Operador não atribuído (D8),True,05:20,14:21,1,duty_start,Início de jornada,driver,,,05:20,05:20,0,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,8,8,Operador não atribuído (D8),True,05:20,14:21,2,pullout,Soltura,driver,,,05:20,05:30,10,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,8,8,Operador não atribuído (D8),True,05:20,14:21,3,commercial_trip,Viagem,trip,1042,IDA,05:30,05:44,14,5442,5442,1,1,2,8,,,1,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,3,commercial_trip,Viagem,trip,1042,VOLTA,05:44,05:56,12,5446,5446,1,2,1,8,,,2,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,4,normal_break,Intervalo normal,driver,,,05:56,06:15,19,,,0,1,1,,8,8,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,8,8,Operador não atribuído (D8),True,05:20,14:21,5,commercial_trip,Viagem,trip,1067,IDA,06:15,06:55,40,5469,5469,1,1,2,8,,,3,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,5,commercial_trip,Viagem,trip,1067,VOLTA,06:55,07:24,29,5481,5481,1,2,1,8,,,4,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,6,driver_vehicle_change,Troca de veículo,driver,,,07:24,07:24,0,,,0,1,1,,8,10,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,7,driver_vehicle_change,Troca de veículo,driver,,,07:24,07:24,0,,,0,1,1,,8,10,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,8,normal_break,Intervalo normal,driver,,,07:24,07:35,11,,,0,1,1,,8,10,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,8,8,Operador não atribuído (D8),True,05:20,14:21,9,commercial_trip,Viagem,trip,1042,IDA,07:35,07:51,16,5492,5492,1,1,2,10,,,5,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,9,commercial_trip,Viagem,trip,1042,VOLTA,07:51,08:04,13,5496,5496,1,2,1,10,,,6,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,10,normal_break,Intervalo normal,driver,,,08:04,08:23,19,,,0,1,1,,10,10,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,8,8,Operador não atribuído (D8),True,05:20,14:21,11,commercial_trip,Viagem,trip,1048,IDA,08:23,08:36,13,5506,5506,1,1,2,10,,,7,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,11,commercial_trip,Viagem,trip,1048,VOLTA,08:36,08:44,8,5508,5508,1,2,1,10,,,8,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,12,driver_vehicle_change,Troca de veículo,driver,,,08:44,08:44,0,,,0,1,1,,10,9,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,13,driver_vehicle_change,Troca de veículo,driver,,,08:44,08:44,0,,,0,1,1,,10,9,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,14,normal_break,Intervalo normal,driver,,,08:44,09:15,31,,,0,1,1,,10,9,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,8,8,Operador não atribuído (D8),True,05:20,14:21,15,commercial_trip,Viagem,trip,1042,IDA,09:15,09:31,16,5520,5520,1,1,2,9,,,9,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,15,commercial_trip,Viagem,trip,1042,VOLTA,09:31,09:43,12,5524,5524,1,2,1,9,,,10,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,16,driver_vehicle_change,Troca de veículo,driver,,,09:43,09:43,0,,,0,1,1,,9,7,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,17,driver_vehicle_change,Troca de veículo,driver,,,09:43,09:43,0,,,0,1,1,,9,7,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,18,normal_break,Intervalo normal,driver,,,09:43,09:59,16,,,0,1,1,,9,7,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,8,8,Operador não atribuído (D8),True,05:20,14:21,19,commercial_trip,Viagem,trip,1048,IDA,09:59,10:11,12,5532,5532,1,1,2,7,,,11,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,19,commercial_trip,Viagem,trip,1048,VOLTA,10:11,10:19,8,5533,5533,1,2,1,7,,,12,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,20,driver_vehicle_change,Troca de veículo,driver,,,10:19,10:19,0,,,0,1,1,,7,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,21,driver_vehicle_change,Troca de veículo,driver,,,10:19,10:19,0,,,0,1,1,,7,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,22,normal_break,Intervalo normal,driver,,,10:19,10:55,36,,,0,1,1,,7,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,8,8,Operador não atribuído (D8),True,05:20,14:21,23,commercial_trip,Viagem,trip,1067,IDA,10:55,11:34,39,5553,5553,1,1,2,5,,,13,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,23,commercial_trip,Viagem,trip,1067,VOLTA,11:34,12:00,26,5561,5561,1,2,1,5,,,14,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,24,driver_vehicle_change,Troca de veículo,driver,,,12:00,12:00,0,,,0,1,1,,5,4,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,25,driver_vehicle_change,Troca de veículo,driver,,,12:00,12:00,0,,,0,1,1,,5,4,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,26,mandatory_rest,Descanso obrigatório,driver,,,12:00,12:35,35,,,0,1,1,,5,4,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,8,8,Operador não atribuído (D8),True,05:20,14:21,27,commercial_trip,Viagem,trip,1067,IDA,12:35,13:15,40,5577,5577,1,1,2,4,,,15,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,27,commercial_trip,Viagem,trip,1067,VOLTA,13:15,13:42,27,5585,5585,1,2,1,4,,,16,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,28,driver_vehicle_change,Troca de veículo,driver,,,13:42,13:42,0,,,0,1,1,,4,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,29,driver_vehicle_change,Troca de veículo,driver,,,13:42,13:42,0,,,0,1,1,,4,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,30,normal_break,Intervalo normal,driver,,,13:42,13:59,17,,,0,1,1,,4,2,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,8,8,Operador não atribuído (D8),True,05:20,14:21,31,commercial_trip,Viagem,trip,1048,IDA,13:59,14:13,14,5592,5592,1,1,2,2,,,17,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,31,commercial_trip,Viagem,trip,1048,VOLTA,14:13,14:21,8,5594,5594,1,2,1,2,,,18,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,Operador não atribuído (D8),True,05:20,14:21,32,duty_end,Fim de jornada,driver,,,14:21,14:21,0,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,9,9,Operador não atribuído (D9),True,05:54,14:44,1,duty_start,Início de jornada,driver,,,05:54,05:54,0,,,0,1,1,,,,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,9,9,Operador não atribuído (D9),True,05:54,14:44,2,pullout,Soltura,driver,,,05:54,06:04,10,,,0,1,1,,,,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,9,9,Operador não atribuído (D9),True,05:54,14:44,3,commercial_trip,Viagem,trip,1048,IDA,06:04,06:15,11,5452,5452,1,1,2,9,,,1,1,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,3,commercial_trip,Viagem,trip,1048,VOLTA,06:15,06:22,7,5455,5455,1,2,1,9,,,2,2,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,4,driver_vehicle_change,Troca de veículo,driver,,,06:22,06:22,0,,,0,1,1,,9,7,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,5,driver_vehicle_change,Troca de veículo,driver,,,06:22,06:22,0,,,0,1,1,,9,7,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,6,normal_break,Intervalo normal,driver,,,06:22,06:39,17,,,0,1,1,,9,7,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,9,9,Operador não atribuído (D9),True,05:54,14:44,7,commercial_trip,Viagem,trip,1048,IDA,06:39,06:50,11,5467,5467,1,1,2,7,,,3,1,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,7,commercial_trip,Viagem,trip,1048,VOLTA,06:50,06:57,7,5471,5471,1,2,1,7,,,4,2,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,8,driver_vehicle_change,Troca de veículo,driver,,,06:57,06:57,0,,,0,1,1,,7,9,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,9,driver_vehicle_change,Troca de veículo,driver,,,06:57,06:57,0,,,0,1,1,,7,9,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,10,normal_break,Intervalo normal,driver,,,06:57,07:20,23,,,0,1,1,,7,9,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,9,9,Operador não atribuído (D9),True,05:54,14:44,11,commercial_trip,Viagem,trip,1042,IDA,07:20,07:36,16,5486,5486,1,1,2,9,,,5,1,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,11,commercial_trip,Viagem,trip,1042,VOLTA,07:36,07:49,13,5491,5491,1,2,1,9,,,6,2,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,12,driver_vehicle_change,Troca de veículo,driver,,,07:49,07:49,0,,,0,1,1,,9,10,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,13,driver_vehicle_change,Troca de veículo,driver,,,07:49,07:49,0,,,0,1,1,,9,10,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,14,normal_break,Intervalo normal,driver,,,07:49,13:00,311,,,0,1,1,,9,10,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,9,9,Operador não atribuído (D9),True,05:54,14:44,15,commercial_trip,Viagem,trip,1067,IDA,13:00,13:42,42,5584,5584,1,1,2,10,,,7,1,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,15,commercial_trip,Viagem,trip,1067,VOLTA,13:42,14:09,27,5591,5591,1,2,1,10,,,8,2,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,16,driver_vehicle_change,Troca de veículo,driver,,,14:09,14:09,0,,,0,1,1,,10,1,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,17,driver_vehicle_change,Troca de veículo,driver,,,14:09,14:09,0,,,0,1,1,,10,1,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,18,normal_break,Intervalo normal,driver,,,14:09,14:23,14,,,0,1,1,,10,1,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,9,9,Operador não atribuído (D9),True,05:54,14:44,19,commercial_trip,Viagem,trip,1048,IDA,14:23,14:36,13,5598,5598,1,1,2,1,,,9,1,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,19,commercial_trip,Viagem,trip,1048,VOLTA,14:36,14:44,8,5600,5600,1,2,1,1,,,10,2,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,9,9,Operador não atribuído (D9),True,05:54,14:44,20,duty_end,Fim de jornada,driver,,,14:44,14:44,0,,,0,1,1,,,,,,False,False,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,10,10,Operador não atribuído (D10),True,06:09,15:08,1,duty_start,Início de jornada,driver,,,06:09,06:09,0,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,10,10,Operador não atribuído (D10),True,06:09,15:08,2,pullout,Soltura,driver,,,06:09,06:19,10,,,0,1,1,,,,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,10,10,Operador não atribuído (D10),True,06:09,15:08,3,commercial_trip,Viagem,trip,1048,IDA,06:19,06:30,11,5458,5458,1,1,2,10,,,1,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,3,commercial_trip,Viagem,trip,1048,VOLTA,06:30,06:37,7,5461,5461,1,2,1,10,,,2,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,4,driver_vehicle_change,Troca de veículo,driver,,,06:37,06:37,0,,,0,1,1,,10,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,5,driver_vehicle_change,Troca de veículo,driver,,,06:37,06:37,0,,,0,1,1,,10,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,6,normal_break,Intervalo normal,driver,,,06:37,07:00,23,,,0,1,1,,10,5,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,10,10,Operador não atribuído (D10),True,06:09,15:08,7,commercial_trip,Viagem,trip,1067,IDA,07:00,07:47,47,5489,5489,1,1,2,5,,,3,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,7,commercial_trip,Viagem,trip,1067,VOLTA,07:47,08:16,29,5500,5500,1,2,1,5,,,4,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,8,driver_vehicle_change,Troca de veículo,driver,,,08:16,08:16,0,,,0,1,1,,5,9,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,9,driver_vehicle_change,Troca de veículo,driver,,,08:16,08:16,0,,,0,1,1,,5,9,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,10,normal_break,Intervalo normal,driver,,,08:16,08:35,19,,,0,1,1,,5,9,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,10,10,Operador não atribuído (D10),True,06:09,15:08,11,commercial_trip,Viagem,trip,1042,IDA,08:35,08:52,17,5510,5510,1,1,2,9,,,5,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,11,commercial_trip,Viagem,trip,1042,VOLTA,08:52,09:05,13,5513,5513,1,2,1,9,,,6,2,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,12,driver_vehicle_change,Troca de veículo,driver,,,09:05,09:05,0,,,0,1,1,,9,1,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,13,driver_vehicle_change,Troca de veículo,driver,,,09:05,09:05,0,,,0,1,1,,9,1,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,10,Operador não atribuído (D10),True,06:09,15:08,14,normal_break,Intervalo normal,driver,,,09:05,09:15,10,,,0,1,1,,9,1,,,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,
448,10,10,Operador não atribuído (D10),True,06:09,15:08,15,commercial_trip,Viagem,trip,1067,IDA,09:15,09:58,43,5528,5528,1,1,2,1,,,7,1,True,True,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
