schedule_id,block_id,duty_id,driver_id,driver_display_name,operator_not_assigned,vehicle_id,from_vehicle_id,to_vehicle_id,sequence,event_type,event_label,event_scope,duty_start,duty_end,start_time,end_time,duration_minutes,origin_id,destination_id,trip_ids,trip_count,is_work_time,is_driving_time,is_idle_time,is_normal_break,is_mandatory_rest,is_pullout,is_pullback,rest_valid,mandatory_rest_required,has_valid_mandatory_rest,rule_code,violation_code,issue_severity,issue_codes,issue_explanation,explanation
448,4,4,4,Operador não atribuído (D4),True,,4,9,8,normal_break,Intervalo normal,driver,04:35,13:08,06:21,06:34,13,1,1,,0,False,False,False,True,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,9,4,4,Operador não atribuído (D4),True,9,,,9,commercial_trip_bundle,Viagem agrupada,driver_vehicle,04:35,13:08,06:34,07:01,27,1,1,5466;5472,2,True,True,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,9,4,4,Operador não atribuído (D4),True,,9,1,10,driver_vehicle_change,Troca de veículo,driver,04:35,13:08,07:01,07:01,0,1,1,,0,False,False,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,4,4,Operador não atribuído (D4),True,,9,1,11,driver_vehicle_change,Troca de veículo,driver,04:35,13:08,07:01,07:01,0,1,1,,0,False,False,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,9,4,4,Operador não atribuído (D4),True,,9,1,12,normal_break,Intervalo normal,driver,04:35,13:08,07:01,07:20,19,1,1,,0,False,False,False,True,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,1,4,4,Operador não atribuído (D4),True,1,,,13,commercial_trip_bundle,Viagem agrupada,driver_vehicle,04:35,13:08,07:20,08:36,76,1,1,5497;5505,2,True,True,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,1,4,4,Operador não atribuído (D4),True,,1,4,14,driver_vehicle_change,Troca de veículo,driver,04:35,13:08,08:36,08:36,0,1,1,,0,False,False,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,1,4,4,Operador não atribuído (D4),True,,1,4,15,driver_vehicle_change,Troca de veículo,driver,04:35,13:08,08:36,08:36,0,1,1,,0,False,False,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,1,4,4,Operador não atribuído (D4),True,,1,4,16,normal_break,Intervalo normal,driver,04:35,13:08,08:36,08:47,11,1,1,,0,False,False,False,True,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,4,4,4,Operador não atribuído (D4),True,4,,,17,commercial_trip_bundle,Viagem agrupada,driver_vehicle,04:35,13:08,08:47,09:08,21,1,1,5512;5514,2,True,True,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,4,4,4,Operador não atribuído (D4),True,,4,10,18,driver_vehicle_change,Troca de veículo,driver,04:35,13:08,09:08,09:08,0,1,1,,0,False,False,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,4,4,4,Operador não atribuído (D4),True,,4,10,19,driver_vehicle_change,Troca de veículo,driver,04:35,13:08,09:08,09:08,0,1,1,,0,False,False,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,4,4,4,Operador não atribuído (D4),True,,4,10,20,normal_break,Intervalo normal,driver,04:35,13:08,09:08,09:40,32,1,1,,0,False,False,False,True,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,10,4,4,Operador não atribuído (D4),True,10,,,21,commercial_trip_bundle,Viagem agrupada,driver_vehicle,04:35,13:08,09:40,10:49,69,1,1,5534;5542,2,True,True,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,4,4,Operador não atribuído (D4),True,,10,1,22,driver_vehicle_change,Troca de veículo,driver,04:35,13:08,10:49,10:49,0,1,1,,0,False,False,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,4,4,Operador não atribuído (D4),True,,10,1,23,driver_vehicle_change,Troca de veículo,driver,04:35,13:08,10:49,10:49,0,1,1,,0,False,False,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,4,4,Operador não atribuído (D4),True,,10,1,24,mandatory_rest,Descanso obrigatório,driver,04:35,13:08,10:49,11:20,31,1,1,,0,False,False,False,False,True,False,False,True,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,1,4,4,Operador não atribuído (D4),True,1,,,25,commercial_trip_bundle,Viagem agrupada,driver_vehicle,04:35,13:08,11:20,12:25,65,1,1,5559;5566,2,True,True,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,1,4,4,Operador não atribuído (D4),True,,1,1,26,normal_break,Intervalo normal,driver,04:35,13:08,12:25,12:47,22,1,1,,0,False,False,False,True,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,1,4,4,Operador não atribuído (D4),True,1,,,27,commercial_trip_bundle,Viagem agrupada,driver_vehicle,04:35,13:08,12:47,13:08,21,1,1,5574;5576,2,True,True,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,,4,4,Operador não atribuído (D4),True,,,,28,duty_end,Fim de jornada,driver,04:35,13:08,13:08,13:08,0,1,1,,0,False,False,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,,5,5,Operador não atribuído (D5),True,,,,1,duty_start,Início de jornada,driver,04:45,10:23,04:45,04:45,0,1,1,,0,False,False,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,,5,5,Operador não atribuído (D5),True,,,,2,pullout,Soltura,driver,04:45,10:23,04:45,04:55,10,1,1,,0,False,False,False,False,False,True,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,5,5,5,Operador não atribuído (D5),True,5,,,3,commercial_trip_bundle,Viagem agrupada,driver_vehicle,04:45,10:23,04:55,05:56,61,1,1,5438;5445,2,True,True,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,5,5,5,Operador não atribuído (D5),True,,5,5,4,normal_break,Intervalo normal,driver,04:45,10:23,05:56,06:10,14,1,1,,0,False,False,False,True,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,5,5,5,Operador não atribuído (D5),True,5,,,5,commercial_trip_bundle,Viagem agrupada,driver_vehicle,04:45,10:23,06:10,06:37,27,1,1,5456;5460,2,True,True,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,5,5,5,Operador não atribuído (D5),True,,5,10,6,driver_vehicle_change,Troca de veículo,driver,04:45,10:23,06:37,06:37,0,1,1,,0,False,False,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,5,5,5,Operador não atribuído (D5),True,,5,10,7,driver_vehicle_change,Troca de veículo,driver,04:45,10:23,06:37,06:37,0,1,1,,0,False,False,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,5,5,5,Operador não atribuído (D5),True,,5,10,8,normal_break,Intervalo normal,driver,04:45,10:23,06:37,06:50,13,1,1,,0,False,False,False,True,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,10,5,5,Operador não atribuído (D5),True,10,,,9,commercial_trip_bundle,Viagem agrupada,driver_vehicle,04:45,10:23,06:50,07:18,28,1,1,5473;5479,2,True,True,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,10,5,5,Operador não atribuído (D5),True,,10,6,10,driver_vehicle_change,Troca de veículo,driver,04:45,10:23,07:18,07:18,0,1,1,,0,False,False,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,5,5,Operador não atribuído (D5),True,,10,6,11,driver_vehicle_change,Troca de veículo,driver,04:45,10:23,07:18,07:18,0,1,1,,0,False,False,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,10,5,5,Operador não atribuído (D5),True,,10,6,12,normal_break,Intervalo normal,driver,04:45,10:23,07:18,07:39,21,1,1,,0,False,False,False,True,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,6,5,5,Operador não atribuído (D5),True,6,,,13,commercial_trip_bundle,Viagem agrupada,driver_vehicle,04:45,10:23,07:39,08:00,21,1,1,5493;5495,2,True,True,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,6,5,5,Operador não atribuído (D5),True,,6,3,14,driver_vehicle_change,Troca de veículo,driver,04:45,10:23,08:00,08:00,0,1,1,,0,False,False,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,6,5,5,Operador não atribuído (D5),True,,6,3,15,driver_vehicle_change,Troca de veículo,driver,04:45,10:23,08:00,08:00,0,1,1,,0,False,False,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,6,5,5,Operador não atribuído (D5),True,,6,3,16,normal_break,Intervalo normal,driver,04:45,10:23,08:00,08:25,25,1,1,,0,False,False,False,True,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,3,5,5,Operador não atribuído (D5),True,3,,,17,commercial_trip_bundle,Viagem agrupada,driver_vehicle,04:45,10:23,08:25,09:36,71,1,1,5515;5523,2,True,True,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,3,5,5,Operador não atribuído (D5),True,,3,4,18,driver_vehicle_change,Troca de veículo,driver,04:45,10:23,09:36,09:36,0,1,1,,0,False,False,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,3,5,5,Operador não atribuído (D5),True,,3,4,19,driver_vehicle_change,Troca de veículo,driver,04:45,10:23,09:36,09:36,0,1,1,,0,False,False,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,3,5,5,Operador não atribuído (D5),True,,3,4,20,normal_break,Intervalo normal,driver,04:45,10:23,09:36,09:55,19,1,1,,0,False,False,False,True,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,4,5,5,Operador não atribuído (D5),True,4,,,21,commercial_trip_bundle,Viagem agrupada,driver_vehicle,04:45,10:23,09:55,10:23,28,1,1,5531;5535,2,True,True,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,,5,5,Operador não atribuído (D5),True,,,,22,duty_end,Fim de jornada,driver,04:45,10:23,10:23,10:23,0,1,1,,0,False,False,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,,6,6,Operador não atribuído (D6),True,,,,1,duty_start,Início de jornada,driver,05:15,13:49,05:15,05:15,0,1,1,,0,False,False,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista real não disponível; usando identificador da duty
448,1,6,6,Operador não atribuído (D6),True,1,,,2,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:15,13:49,05:15,05:41,26,1,1,5437;5441,2,True,True,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Segmento operacional agrupado com 2 viagens reais.
448,1,6,6,Operador não atribuído (D6),True,,1,1,3,normal_break,Intervalo normal,driver,05:15,13:49,05:41,06:00,19,1,1,,0,False,False,False,True,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista real não disponível; usando identificador da duty
448,1,6,6,Operador não atribuído (D6),True,1,,,4,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:15,13:49,06:00,07:09,69,1,1,5462;5474,2,True,True,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Segmento operacional agrupado com 2 viagens reais.
448,1,6,6,Operador não atribuído (D6),True,,1,4,5,driver_vehicle_change,Troca de veículo,driver,05:15,13:49,07:09,07:09,0,1,1,,0,False,False,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista troca de veículo entre blocos distintos da mesma jornada.
448,1,6,6,Operador não atribuído (D6),True,,1,4,6,driver_vehicle_change,Troca de veículo,driver,05:15,13:49,07:09,07:09,0,1,1,,0,False,False,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista troca de veículo entre blocos distintos da mesma jornada.
448,1,6,6,Operador não atribuído (D6),True,,1,4,7,normal_break,Intervalo normal,driver,05:15,13:49,07:09,07:19,10,1,1,,0,False,False,False,True,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista real não disponível; usando identificador da duty
448,4,6,6,Operador não atribuído (D6),True,4,,,8,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:15,13:49,07:19,07:40,21,1,1,5485;5488,2,True,True,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Segmento operacional agrupado com 2 viagens reais.
448,4,6,6,Operador não atribuído (D6),True,,4,4,9,normal_break,Intervalo normal,driver,05:15,13:49,07:40,07:55,15,1,1,,0,False,False,False,True,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista real não disponível; usando identificador da duty
448,4,6,6,Operador não atribuído (D6),True,4,,,10,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:15,13:49,07:55,08:24,29,1,1,5498;5502,2,True,True,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Segmento operacional agrupado com 2 viagens reais.
448,4,6,6,Operador não atribuído (D6),True,,4,8,11,driver_vehicle_change,Troca de veículo,driver,05:15,13:49,08:24,08:24,0,1,1,,0,False,False,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista troca de veículo entre blocos distintos da mesma jornada.
448,4,6,6,Operador não atribuído (D6),True,,4,8,12,driver_vehicle_change,Troca de veículo,driver,05:15,13:49,08:24,08:24,0,1,1,,0,False,False,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista troca de veículo entre blocos distintos da mesma jornada.
448,4,6,6,Operador não atribuído (D6),True,,4,8,13,normal_break,Intervalo normal,driver,05:15,13:49,08:24,10:30,126,1,1,,0,False,False,False,True,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista real não disponível; usando identificador da duty
448,8,6,6,Operador não atribuído (D6),True,8,,,14,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:15,13:49,10:30,11:37,67,1,1,5546;5555,2,True,True,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Segmento operacional agrupado com 2 viagens reais.
448,8,6,6,Operador não atribuído (D6),True,,8,6,15,driver_vehicle_change,Troca de veículo,driver,05:15,13:49,11:37,11:37,0,1,1,,0,False,False,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,6,6,Operador não atribuído (D6),True,,8,6,16,driver_vehicle_change,Troca de veículo,driver,05:15,13:49,11:37,11:37,0,1,1,,0,False,False,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,6,6,Operador não atribuído (D6),True,,8,6,17,normal_break,Intervalo normal,driver,05:15,13:49,11:37,11:59,22,1,1,,0,False,False,False,True,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista real não disponível; usando identificador da duty
448,6,6,6,Operador não atribuído (D6),True,6,,,18,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:15,13:49,11:59,12:20,21,1,1,5563;5564,2,True,True,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Segmento operacional agrupado com 2 viagens reais.
448,6,6,6,Operador não atribuído (D6),True,,6,2,19,driver_vehicle_change,Troca de veículo,driver,05:15,13:49,12:20,12:20,0,1,1,,0,False,False,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista troca de veículo entre blocos distintos da mesma jornada.
448,6,6,6,Operador não atribuído (D6),True,,6,2,20,driver_vehicle_change,Troca de veículo,driver,05:15,13:49,12:20,12:20,0,1,1,,0,False,False,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista troca de veículo entre blocos distintos da mesma jornada.
448,6,6,6,Operador não atribuído (D6),True,,6,2,21,normal_break,Intervalo normal,driver,05:15,13:49,12:20,12:30,10,1,1,,0,False,False,False,True,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista real não disponível; usando identificador da duty
448,2,6,6,Operador não atribuído (D6),True,2,,,22,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:15,13:49,12:30,13:04,34,1,1,5573;5575,2,True,True,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Segmento operacional agrupado com 2 viagens reais.
448,2,6,6,Operador não atribuído (D6),True,,2,2,23,normal_break,Intervalo normal,driver,05:15,13:49,13:04,13:20,16,1,1,,0,False,False,False,True,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista real não disponível; usando identificador da duty
448,2,6,6,Operador não atribuído (D6),True,2,,,24,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:15,13:49,13:20,13:49,29,1,1,5583;5587,2,True,True,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Segmento operacional agrupado com 2 viagens reais.
448,,6,6,Operador não atribuído (D6),True,,,,25,duty_end,Fim de jornada,driver,05:15,13:49,13:49,13:49,0,1,1,,0,False,False,False,False,False,False,False,False,True,False,,,soft,MANDATORY_REST_MISSING,"Adicionar uma duty, revisar o pairing ou ajustar a regra configuravel de mandatory_rest da CCT.",Motorista real não disponível; usando identificador da duty
448,,7,7,Operador não atribuído (D7),True,,,,1,duty_start,Início de jornada,driver,05:19,07:09,05:19,05:19,0,1,1,,0,False,False,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,,7,7,Operador não atribuído (D7),True,,,,2,pullout,Soltura,driver,05:19,07:09,05:19,05:29,10,1,1,,0,False,False,False,False,False,True,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,7,7,7,Operador não atribuído (D7),True,7,,,3,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:19,07:09,05:29,05:47,18,1,1,5440;5443,2,True,True,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,7,7,7,Operador não atribuído (D7),True,,7,7,4,normal_break,Intervalo normal,driver,05:19,07:09,05:47,06:00,13,1,1,,0,False,False,False,True,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,7,7,7,Operador não atribuído (D7),True,7,,,5,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:19,07:09,06:00,06:27,27,1,1,5451;5457,2,True,True,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,7,7,7,Operador não atribuído (D7),True,,7,4,6,driver_vehicle_change,Troca de veículo,driver,05:19,07:09,06:27,06:27,0,1,1,,0,False,False,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,7,7,7,Operador não atribuído (D7),True,,7,4,7,driver_vehicle_change,Troca de veículo,driver,05:19,07:09,06:27,06:27,0,1,1,,0,False,False,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,7,7,7,Operador não atribuído (D7),True,,7,4,8,normal_break,Intervalo normal,driver,05:19,07:09,06:27,06:42,15,1,1,,0,False,False,False,True,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,4,7,7,Operador não atribuído (D7),True,4,,,9,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:19,07:09,06:42,07:09,27,1,1,5470;5475,2,True,True,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,,7,7,Operador não atribuído (D7),True,,,,10,duty_end,Fim de jornada,driver,05:19,07:09,07:09,07:09,0,1,1,,0,False,False,False,False,False,False,False,False,False,False,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,,8,8,Operador não atribuído (D8),True,,,,1,duty_start,Início de jornada,driver,05:20,14:21,05:20,05:20,0,1,1,,0,False,False,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,,8,8,Operador não atribuído (D8),True,,,,2,pullout,Soltura,driver,05:20,14:21,05:20,05:30,10,1,1,,0,False,False,False,False,False,True,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,8,8,8,Operador não atribuído (D8),True,8,,,3,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:20,14:21,05:30,05:56,26,1,1,5442;5446,2,True,True,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,8,Operador não atribuído (D8),True,,8,8,4,normal_break,Intervalo normal,driver,05:20,14:21,05:56,06:15,19,1,1,,0,False,False,False,True,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
448,8,8,8,Operador não atribuído (D8),True,8,,,5,commercial_trip_bundle,Viagem agrupada,driver_vehicle,05:20,14:21,06:15,07:24,69,1,1,5469;5481,2,True,True,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Segmento operacional agrupado com 2 viagens reais.
448,8,8,8,Operador não atribuído (D8),True,,8,10,6,driver_vehicle_change,Troca de veículo,driver,05:20,14:21,07:24,07:24,0,1,1,,0,False,False,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,8,Operador não atribuído (D8),True,,8,10,7,driver_vehicle_change,Troca de veículo,driver,05:20,14:21,07:24,07:24,0,1,1,,0,False,False,False,False,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista troca de veículo entre blocos distintos da mesma jornada.
448,8,8,8,Operador não atribuído (D8),True,,8,10,8,normal_break,Intervalo normal,driver,05:20,14:21,07:24,07:35,11,1,1,,0,False,False,False,True,False,False,False,False,True,True,,,,,Aceitar com warning se os tempos estiverem aderentes a operacao real.,Motorista real não disponível; usando identificador da duty
