schedule_id,block_id,duty_id,driver_id,vehicle_id,sequence,event_type,event_label,start_time,end_time,duration_minutes,origin_id,destination_id,trip_ids,is_work_time,is_driving_time,is_idle_time,is_normal_break,is_mandatory_rest,is_pullout,is_pullback,rest_valid,rule_code,violation_code,explanation
428,14,109,,14,4,commercial_trip,Viagem,14:36,14:44,8,2,1,5600,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,14,109,,14,5,idle,Ociosa,14:44,15:00,16,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,14,109,,14,6,commercial_trip,Viagem,15:00,15:17,17,1,2,5607,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,14,109,,14,7,commercial_trip,Viagem,15:17,15:27,10,2,1,5611,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,14,109,,14,8,idle,Ociosa,15:27,15:50,23,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,9,109,,9,9,commercial_trip,Viagem,15:50,16:07,17,1,2,5620,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,9,109,,9,10,commercial_trip,Viagem,16:07,16:18,11,2,1,5624,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,9,109,,9,11,idle,Ociosa,16:18,16:40,22,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,9,109,,9,12,commercial_trip,Viagem,16:40,16:58,18,1,2,5633,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,9,109,,9,13,commercial_trip,Viagem,16:58,17:09,11,2,1,5637,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,9,109,,9,14,idle,Ociosa,17:09,17:25,16,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,4,109,,4,15,commercial_trip,Viagem,17:25,17:45,20,1,2,5645,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,4,109,,4,16,commercial_trip,Viagem,17:45,17:57,12,2,1,5649,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,4,109,,4,17,idle,Ociosa,17:57,18:15,18,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,4,109,,4,18,commercial_trip,Viagem,18:15,18:30,15,1,2,5660,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,4,109,,4,19,commercial_trip,Viagem,18:30,18:37,7,2,1,5662,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,4,109,,4,20,idle,Ociosa,18:37,19:00,23,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,4,109,,4,21,commercial_trip,Viagem,19:00,19:19,19,1,2,5676,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,4,109,,4,22,commercial_trip,Viagem,19:19,19:28,9,2,1,5679,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,4,109,,4,23,idle,Ociosa,19:28,19:45,17,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,4,109,,4,24,commercial_trip,Viagem,19:45,19:58,13,1,2,5687,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,4,109,,4,25,commercial_trip,Viagem,19:58,20:05,7,2,1,5690,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,4,109,,4,26,idle,Ociosa,20:05,20:20,15,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,4,109,,4,27,commercial_trip,Viagem,20:20,20:36,16,1,2,5699,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,4,109,,4,28,commercial_trip,Viagem,20:36,20:45,9,2,1,5701,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,4,109,,4,29,normal_break,Intervalo normal,20:45,22:25,100,1,1,,False,False,False,True,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,9,109,,9,30,commercial_trip,Viagem,22:25,22:58,33,1,2,5715,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,9,109,,9,31,commercial_trip,Viagem,22:58,23:15,17,2,1,5717,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,15,110,,15,1,commercial_trip,Viagem,13:42,14:09,27,2,1,5591,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,15,110,,15,2,idle,Ociosa,14:09,14:35,26,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,5,110,,5,3,commercial_trip,Viagem,14:35,14:51,16,1,2,5601,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,5,110,,5,4,commercial_trip,Viagem,14:51,15:02,11,2,1,5605,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,5,110,,5,5,idle,Ociosa,15:02,15:25,23,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,12,110,,12,6,commercial_trip,Viagem,15:25,15:42,17,1,2,5613,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,12,110,,12,7,commercial_trip,Viagem,15:42,15:52,10,2,1,5618,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,12,110,,12,8,idle,Ociosa,15:52,16:09,17,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,1,110,,1,9,commercial_trip,Viagem,16:09,16:23,14,1,2,5625,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,1,110,,1,10,commercial_trip,Viagem,16:23,16:31,8,2,1,5626,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,1,110,,1,11,normal_break,Intervalo normal,16:31,17:03,32,1,1,,False,False,False,True,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,1,110,,1,12,commercial_trip,Viagem,17:03,17:19,16,1,2,5639,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,1,110,,1,13,commercial_trip,Viagem,17:19,17:27,8,2,1,5641,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,1,110,,1,14,idle,Ociosa,17:27,17:55,28,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,1,110,,1,15,commercial_trip,Viagem,17:55,18:15,20,1,2,5656,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,1,110,,1,16,commercial_trip,Viagem,18:15,18:26,11,2,1,5658,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,1,110,,1,17,idle,Ociosa,18:26,18:50,24,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,1,110,,1,18,commercial_trip,Viagem,18:50,19:43,53,1,2,5683,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,1,110,,1,19,commercial_trip,Viagem,19:43,20:07,24,2,1,5691,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,1,110,,1,20,idle,Ociosa,20:07,20:30,23,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,1,110,,1,21,commercial_trip,Viagem,20:30,20:41,11,1,2,5700,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,1,110,,1,22,commercial_trip,Viagem,20:41,20:47,6,2,1,5702,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,1,110,,1,23,normal_break,Intervalo normal,20:47,24:05,198,1,1,,False,False,False,True,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,12,110,,12,24,commercial_trip,Viagem,24:05,24:32,27,1,2,5424,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,12,110,,12,25,commercial_trip,Viagem,24:32,24:43,11,2,1,5425,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,15,111,,15,1,commercial_trip,Viagem,18:25,19:19,54,1,2,5675,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,15,111,,15,2,commercial_trip,Viagem,19:19,19:45,26,2,1,5684,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,15,111,,15,3,idle,Ociosa,19:45,20:00,15,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,2,111,,2,4,commercial_trip,Viagem,20:00,20:16,16,1,2,5694,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,2,111,,2,5,commercial_trip,Viagem,20:16,20:25,9,2,1,5698,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,2,111,,2,6,idle,Ociosa,20:25,20:40,15,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,10,111,,10,7,commercial_trip,Viagem,20:40,21:21,41,1,2,5707,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,10,111,,10,8,commercial_trip,Viagem,21:21,21:45,24,2,1,5709,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,10,111,,10,9,normal_break,Intervalo normal,21:45,22:20,35,1,1,,False,False,False,True,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,2,111,,2,10,commercial_trip,Viagem,22:20,22:47,27,1,2,5714,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,2,111,,2,11,commercial_trip,Viagem,22:47,22:58,11,2,1,5716,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,2,111,,2,12,idle,Ociosa,22:58,23:25,27,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,2,111,,2,13,commercial_trip,Viagem,23:25,23:54,29,1,2,5720,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,2,111,,2,14,commercial_trip,Viagem,23:54,24:09,15,2,1,5423,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,10,112,,10,1,commercial_trip,Viagem,18:33,18:48,15,1,2,5666,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,10,112,,10,2,commercial_trip,Viagem,18:48,18:55,7,2,1,5669,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,10,112,,10,3,idle,Ociosa,18:55,19:15,20,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,10,112,,10,4,commercial_trip,Viagem,19:15,20:00,45,1,2,5689,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,10,112,,10,5,commercial_trip,Viagem,20:00,20:24,24,2,1,5696,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,10,112,,10,6,idle,Ociosa,20:24,20:50,26,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,2,112,,2,7,commercial_trip,Viagem,20:50,21:17,27,1,2,5705,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,2,112,,2,8,commercial_trip,Viagem,21:17,21:28,11,2,1,5708,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,14,113,,14,1,commercial_trip,Viagem,18:51,19:06,15,1,2,5672,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,14,113,,14,2,commercial_trip,Viagem,19:06,19:13,7,2,1,5674,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,14,113,,14,3,idle,Ociosa,19:13,19:40,27,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,12,113,,12,4,commercial_trip,Viagem,19:40,20:25,45,1,2,5697,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,12,113,,12,5,commercial_trip,Viagem,20:25,20:49,24,2,1,5703,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,12,113,,12,6,normal_break,Intervalo normal,20:49,21:30,41,1,1,,False,False,False,True,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,14,113,,14,7,commercial_trip,Viagem,21:30,22:03,33,1,2,5711,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,14,113,,14,8,commercial_trip,Viagem,22:03,22:25,22,2,1,5713,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,11,114,,11,1,commercial_trip,Viagem,18:25,18:44,19,1,2,5665,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,11,114,,11,2,commercial_trip,Viagem,18:44,18:55,11,2,1,5668,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,11,114,,11,3,idle,Ociosa,18:55,19:20,25,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,5,114,,5,4,commercial_trip,Viagem,19:20,19:39,19,1,2,5681,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,5,114,,5,5,commercial_trip,Viagem,19:39,19:48,9,2,1,5686,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,5,114,,5,6,idle,Ociosa,19:48,20:10,22,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,5,114,,5,7,commercial_trip,Viagem,20:10,20:55,45,1,2,5704,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,5,114,,5,8,commercial_trip,Viagem,20:55,21:19,24,2,1,5706,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,5,114,,5,9,idle,Ociosa,21:19,21:35,16,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,11,114,,11,10,commercial_trip,Viagem,21:35,22:02,27,1,2,5710,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,11,114,,11,11,commercial_trip,Viagem,22:02,22:13,11,2,1,5712,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,11,114,,11,12,normal_break,Intervalo normal,22:13,23:05,52,1,1,,False,False,False,True,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,12,114,,12,13,commercial_trip,Viagem,23:05,23:32,27,1,2,5718,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,12,114,,12,14,commercial_trip,Viagem,23:32,23:43,11,2,1,5719,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,13,115,,13,1,commercial_trip,Viagem,06:50,07:05,15,1,2,5473,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,13,115,,13,2,commercial_trip,Viagem,07:05,07:18,13,2,1,5479,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,12,116,,12,1,commercial_trip,Viagem,18:00,18:54,54,1,2,5667,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,12,116,,12,2,commercial_trip,Viagem,18:54,19:20,26,2,1,5677,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,12,116,,12,3,idle,Ociosa,19:20,19:40,20,1,1,,False,False,True,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,14,116,,14,4,commercial_trip,Viagem,19:40,19:59,19,1,2,5688,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
428,14,116,,14,5,commercial_trip,Viagem,19:59,20:08,9,2,1,5692,True,True,False,False,False,False,False,False,,,Classificação inferida pelo frontend por ausência de segmentos do solver
